cell,signal,design,n,trial,target_left,target_right,hct_left,hct_right,hct_width,hct_empty,hct_covers_target,hct_nontrivial,joint_contrast_coverage,unexplained_empty,positive_contrast_count,negative_contrast_count,hct_runtime_seconds
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,148,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,True,True,False,16,25,0.0004862999776378274
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,149,0.3,0.3,0.24151696606786427,0.35129740518962077,0.1097804391217565,False,True,True,True,False,18,26,0.0006974000134505332
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,150,0.3,0.3,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,True,True,False,16,24,0.0007415000000037253
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,151,0.3,0.3,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,True,True,False,18,25,0.0005702999769710004
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,152,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,True,True,False,17,23,0.0005467000300996006
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,153,0.3,0.3,0.1936127744510978,0.3992015968063872,0.2055888223552894,False,True,True,False,False,16,25,0.000639400037471205
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,154,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,True,True,False,15,24,0.0006212000153027475
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,155,0.3,0.3,0.20958083832335328,0.36726546906187624,0.15768463073852296,False,True,True,True,False,16,27,0.00047959998482838273
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,156,0.3,0.3,0.249500998003992,0.4311377245508982,0.1816367265469062,False,True,True,True,False,16,25,0.0005601000157184899
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,157,0.3,0.3,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,True,True,False,18,25,0.0006312999757938087
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,158,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,True,True,False,15,24,0.0005818000063300133
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,159,0.3,0.3,0.20958083832335328,0.3592814371257485,0.14970059880239522,False,True,True,True,False,15,29,0.0004943999811075628
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,160,0.3,0.3,0.24151696606786427,0.24750499001996007,0.0059880239520958,False,False,True,False,False,18,27,0.0005629999795928597
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,161,0.3,0.3,0.20958083832335328,0.38323353293413176,0.17365269461077848,False,True,True,True,False,16,24,0.0005391000304371119
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,162,0.3,0.3,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,True,True,False,16,26,0.0006175999878905714
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,163,0.3,0.3,0.1936127744510978,0.3992015968063872,0.2055888223552894,False,True,True,True,False,15,23,0.0005259999888949096
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,164,0.3,0.3,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,True,True,False,17,25,0.0005377000197768211
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,165,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,True,True,False,16,23,0.0005322000361047685
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,166,0.3,0.3,0.20958083832335328,0.36726546906187624,0.15768463073852296,False,True,True,True,False,17,27,0.000603899999987334
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,167,0.3,0.3,0.24151696606786427,0.35129740518962077,0.1097804391217565,False,True,True,False,False,17,30,0.0008205999620258808
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,168,0.3,0.3,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,True,True,False,19,24,0.0006939000450074673
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,169,0.3,0.3,0.22554890219560877,0.4151696606786427,0.18962075848303392,False,True,True,True,False,16,25,0.0005736000020988286
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,170,0.3,0.3,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,True,True,False,15,24,0.0005246999789960682
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,171,0.3,0.3,0.1936127744510978,0.4151696606786427,0.22155688622754488,False,True,True,True,False,16,24,0.0005026999861001968
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,172,0.3,0.3,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,True,True,False,19,24,0.000532899983227253
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,173,0.3,0.3,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,True,True,False,18,24,0.00047069997526705265
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,174,0.3,0.3,0.20958083832335328,0.38323353293413176,0.17365269461077848,False,True,True,True,False,16,26,0.0006031999946571887
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,175,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,True,True,False,16,26,0.0007444000220857561
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,176,0.3,0.3,0.249500998003992,0.35129740518962077,0.10179640718562877,False,True,True,True,False,17,25,0.0005626999773085117
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,177,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,True,True,False,15,25,0.0005469999741762877
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,178,0.3,0.3,0.1936127744510978,0.36726546906187624,0.17365269461077842,False,True,True,True,False,15,25,0.00078369997208938
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,179,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,True,True,False,16,24,0.0005206000059843063
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,180,0.3,0.3,0.22554890219560877,0.38323353293413176,0.15768463073852299,False,True,True,True,False,17,26,0.0005027999868616462
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,181,0.3,0.3,0.24151696606786427,0.35129740518962077,0.1097804391217565,False,True,True,True,False,17,25,0.0005377000197768211
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,182,0.3,0.3,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,True,True,False,16,24,0.0005570000503212214
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,183,0.3,0.3,0.1936127744510978,0.3992015968063872,0.2055888223552894,False,True,True,True,False,15,26,0.0005938000394962728
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,184,0.3,0.3,0.1936127744510978,0.4151696606786427,0.22155688622754488,False,True,True,True,False,13,25,0.0008456999785266817
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,185,0.3,0.3,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,True,True,False,18,26,0.0007422000053338706
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,186,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,True,True,False,16,24,0.000568099960219115
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,187,0.3,0.3,0.25748502994011974,0.36726546906187624,0.1097804391217565,False,True,True,True,False,18,27,0.0005333000444807112
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,188,0.3,0.3,0.20958083832335328,0.36726546906187624,0.15768463073852296,False,True,True,True,False,16,26,0.0005246000364422798
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,189,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,True,True,False,17,26,0.0005161999724805355
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,190,0.3,0.3,0.2774451097804391,0.4151696606786427,0.13772455089820357,False,True,True,True,False,20,25,0.0006249999860301614
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,191,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,True,True,False,17,25,0.0005947999889031053
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,192,0.3,0.3,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,True,True,False,17,25,0.0007124000112526119
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,193,0.3,0.3,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,True,True,False,18,26,0.0006711999885737896
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,194,0.3,0.3,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,True,True,False,18,26,0.0005797999911010265
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,195,0.3,0.3,0.20958083832335328,0.36726546906187624,0.15768463073852296,False,True,True,True,False,16,25,0.0005204000044614077
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,196,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,True,True,False,17,26,0.0004887999966740608
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,197,0.3,0.3,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,True,True,False,16,26,0.0005287000094540417
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,198,0.3,0.3,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,True,True,False,16,24,0.0005747000104747713
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,199,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,True,True,False,16,26,0.0008415000047534704
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,0,0.3,0.3,0.1936127744510978,0.8942115768463074,0.7005988023952096,False,True,True,True,False,9,4,0.0008767999825067818
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,1,0.3,0.3,0.1936127744510978,0.8942115768463074,0.7005988023952096,False,True,True,True,False,9,6,0.000742000003810972
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,2,0.3,0.3,0.1936127744510978,0.8303393213572854,0.6367265469061876,False,True,True,True,False,9,7,0.000754999986384064
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,3,0.3,0.3,0.1936127744510978,0.9580838323353293,0.7644710578842315,False,True,True,True,False,10,4,0.0005441999528557062
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,4,0.3,0.3,0.12974051896207583,0.8942115768463074,0.7644710578842315,False,True,True,True,False,7,6,0.0005920999683439732
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,5,0.3,0.3,0.1936127744510978,0.8942115768463074,0.7005988023952096,False,True,True,True,False,8,4,0.0004667000030167401
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,6,0.3,0.3,0.12974051896207583,0.9580838323353293,0.8283433133732535,False,True,True,True,False,8,4,0.0005126000032760203
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,7,0.3,0.3,0.16167664670658682,0.5409181636726547,0.37924151696606784,False,True,True,False,False,10,6,0.000506000011228025
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,8,0.3,0.3,0.12974051896207583,0.8942115768463074,0.7644710578842315,False,True,True,True,False,8,6,0.0005151000223122537
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,9,0.3,0.3,0.12974051896207583,0.8942115768463074,0.7644710578842315,False,True,True,True,False,9,5,0.0005030999891459942
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,10,0.3,0.3,0.16167664670658682,0.8942115768463074,0.7325349301397206,False,True,True,True,False,9,6,0.00047480000648647547
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,11,0.3,0.3,0.21357285429141717,0.8942115768463074,0.6806387225548902,False,True,True,False,False,9,6,0.0004958999925293028
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,12,0.3,0.3,0.1936127744510978,0.8942115768463074,0.7005988023952096,False,True,True,True,False,10,6,0.0004659999976865947
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,13,0.3,0.3,0.1936127744510978,0.8942115768463074,0.7005988023952096,False,True,True,True,False,13,6,0.0004982000100426376
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,14,0.3,0.3,0.16167664670658682,0.8942115768463074,0.7325349301397206,False,True,True,True,False,7,5,0.0005193999968469143
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,15,0.3,0.3,0.16167664670658682,0.8942115768463074,0.7325349301397206,False,True,True,True,False,9,6,0.0005506000015884638
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,16,0.3,0.3,0.22554890219560877,0.8942115768463074,0.6686626746506986,False,True,True,True,False,9,6,0.0007036000024527311
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,17,0.3,0.3,0.1936127744510978,0.8942115768463074,0.7005988023952096,False,True,True,True,False,9,7,0.0006211000145412982
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,18,0.3,0.3,0.12974051896207583,0.8303393213572854,0.7005988023952096,False,True,True,True,False,8,7,0.0006033999961800873
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,19,0.3,0.3,0.12974051896207583,0.6387225548902196,0.5089820359281437,False,True,True,False,False,7,7,0.0005241000326350331
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,20,0.3,0.3,0.12974051896207583,0.8942115768463074,0.7644710578842315,False,True,True,True,False,8,6,0.0006520000169984996
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,21,0.3,0.3,0.16167664670658682,0.8942115768463074,0.7325349301397206,False,True,True,True,False,10,6,0.000534699996933341
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,22,0.3,0.3,0.1936127744510978,0.8303393213572854,0.6367265469061876,False,True,True,True,False,10,7,0.000533199985511601
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,23,0.3,0.3,0.5528942115768463,0.8942115768463074,0.3413173652694611,False,False,True,False,False,9,6,0.0006169999833218753
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,24,0.3,0.3,0.1936127744510978,0.8942115768463074,0.7005988023952096,False,True,True,True,False,9,6,0.0005683000199496746
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,25,0.3,0.3,0.16167664670658682,0.8942115768463074,0.7325349301397206,False,True,True,True,False,8,6,0.0005559999844990671
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,26,0.3,0.3,0.12974051896207583,0.8303393213572854,0.7005988023952096,False,True,True,True,False,7,7,0.0004879999905824661
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,27,0.3,0.3,0.16167664670658682,0.8942115768463074,0.7325349301397206,False,True,True,True,False,9,7,0.0004993000184185803
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,28,0.3,0.3,0.12974051896207583,0.8942115768463074,0.7644710578842315,False,True,True,True,False,7,5,0.00049919995944947
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,29,0.3,0.3,0.16167664670658682,0.8942115768463074,0.7325349301397206,False,True,True,True,False,8,6,0.00048049999168142676
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,30,0.3,0.3,0.1936127744510978,0.8942115768463074,0.7005988023952096,False,True,True,True,False,8,5,0.0004589000018313527
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,31,0.3,0.3,0.1936127744510978,0.8942115768463074,0.7005988023952096,False,True,True,True,False,10,5,0.00047720002476125956
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,32,0.3,0.3,0.12974051896207583,0.8942115768463074,0.7644710578842315,False,True,True,True,False,8,5,0.0005486999871209264
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,33,0.3,0.3,0.1936127744510978,0.8942115768463074,0.7005988023952096,False,True,True,True,False,10,6,0.0005167000344954431
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,34,0.3,0.3,0.1936127744510978,0.8942115768463074,0.7005988023952096,False,True,True,True,False,11,6,0.0008459000382572412
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,35,0.3,0.3,0.12974051896207583,0.9580838323353293,0.8283433133732535,False,True,True,True,False,7,3,0.0006935999845154583
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,36,0.3,0.3,0.12974051896207583,0.8303393213572854,0.7005988023952096,False,True,True,True,False,7,4,0.0005032999906688929
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,37,0.3,0.3,0.22554890219560877,0.8942115768463074,0.6686626746506986,False,True,True,True,False,11,6,0.0005205999477766454
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,38,0.3,0.3,0.12974051896207583,0.8942115768463074,0.7644710578842315,False,True,True,True,False,8,6,0.0004900000058114529
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,39,0.3,0.3,0.1936127744510978,0.8942115768463074,0.7005988023952096,False,True,True,True,False,11,6,0.0004891999997198582
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,40,0.3,0.3,0.1936127744510978,0.8942115768463074,0.7005988023952096,False,True,True,True,False,11,5,0.00047959998482838273
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,41,0.3,0.3,0.1936127744510978,0.8942115768463074,0.7005988023952096,False,True,True,True,False,9,7,0.0005354000022634864
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,42,0.3,0.3,0.1936127744510978,0.8942115768463074,0.7005988023952096,False,True,True,True,False,8,4,0.0005266000516712666
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,43,0.3,0.3,0.16167664670658682,0.8942115768463074,0.7325349301397206,False,True,True,True,False,9,6,0.0005587000050581992
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,44,0.3,0.3,0.16167664670658682,0.8303393213572854,0.6686626746506985,False,True,True,True,False,9,7,0.00048149999929592013
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,45,0.3,0.3,0.405189620758483,0.4151696606786427,0.009980039920159667,False,False,True,False,False,8,7,0.0005079000256955624
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,46,0.3,0.3,0.1936127744510978,0.8942115768463074,0.7005988023952096,False,True,True,True,False,11,5,0.0004708000342361629
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,47,0.3,0.3,0.1936127744510978,0.9580838323353293,0.7644710578842315,False,True,True,True,False,10,4,0.0004805999924428761
paper_f2_onset__uniform__n500,paper_f2_onset,uniform,500,48,0.3,0.3,0.1936127744510978,0.998003992015968,0.8043912175648702,False,True,True,True,False,10,3,0.0005073999636806548
