cell,signal,design,n,trial,target_left,target_right,hct_left,hct_right,hct_width,hct_empty,hct_covers_target,hct_nontrivial,joint_contrast_coverage,unexplained_empty,positive_contrast_count,negative_contrast_count,hct_runtime_seconds,sshaped_status,sshaped_inflection,sshaped_root_error,sshaped_runtime_seconds,shapechange_status,shapechange_inflection,shapechange_left,shapechange_right,shapechange_width,shapechange_covers_target,shapechange_root_error,shapechange_runtime_seconds,hct_projected_sshaped,hct_projected_root_error,projection_error_change,covered_projection_increase
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,128,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,11,6,0.0016771000227890909,ok,0.366633366633367,0.066633366633367,0.6099999999999,ok,0.508065722383181,0.501352196270989,0.520448494995744,0.019096298724754934,False,0.20806572238318105,3.30999999999995,0.366633366633367,0.066633366633367,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,129,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,True,True,False,10,7,0.0017148000188171864,ok,0.377622377622378,0.077622377622378,0.5300000000002,ok,0.514498866964919,0.505817678623621,0.530255227222657,0.02443754859903602,False,0.214498866964919,3.32999999999993,0.377622377622378,0.077622377622378,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,130,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,13,7,0.001305999991018325,ok,0.502497502497502,0.20249750249750204,0.539999999999964,ok,0.50485326579888,0.500850674263192,0.514664404196792,0.013813729933600083,False,0.20485326579888002,3.19000000000005,0.502497502497502,0.20249750249750204,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,131,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,10,9,0.0012874999665655196,ok,0.41958041958042,0.11958041958042004,0.519999999999982,ok,0.507770357072382,0.500707089073416,0.517697859543105,0.016990770469689,False,0.20777035707238206,2.69000000000005,0.41958041958042,0.11958041958042004,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,132,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,11,7,0.0011483000125735998,ok,0.422577422577423,0.12257742257742299,0.410000000000082,ok,0.510343783337295,0.50414461524155,0.521101605401013,0.01695699015946306,False,0.21034378333729503,2.95000000000005,0.422577422577423,0.12257742257742299,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,133,0.3,0.3,0.7012987012987013,0.8311688311688312,0.1298701298701299,False,False,True,False,False,15,9,0.001234699971973896,ok,0.318681318681319,0.018681318681319004,0.369999999999891,ok,0.50795565639839,0.502233718411986,0.51950213874866,0.017268420336673973,False,0.20795565639839003,3.01999999999998,0.7012987012987013,0.4012987012987013,0.3826173826173823,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,134,0.3,0.3,0.16083916083916083,0.8311688311688312,0.6703296703296704,False,True,True,True,False,11,7,0.0015649000415578485,ok,0.500499500499501,0.200499500499501,0.3599999999999,ok,0.504620137467781,0.501431057064212,0.513727559573391,0.01229650250917902,False,0.20462013746778102,3.22000000000003,0.500499500499501,0.200499500499501,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,135,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,12,6,0.0014792000292800367,ok,0.307692307692308,0.007692307692307998,0.589999999999918,ok,0.505157816648563,0.500782994940641,0.514834855104519,0.014051860163877938,False,0.20515781664856297,3.33000000000015,0.307692307692308,0.007692307692307998,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,136,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,12,7,0.0016490999842062593,ok,0.424575424575425,0.12457542457542503,0.529999999999973,ok,0.502090542009424,0.498766065956585,0.511494256717516,0.012728190760931013,False,0.20209054200942406,3.6099999999999,0.424575424575425,0.12457542457542503,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,137,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,13,7,0.0015769999590702355,ok,0.403596403596404,0.10359640359640399,0.450000000000045,ok,0.510528712625604,0.503795320671962,0.524548374415095,0.020753053743133076,False,0.21052871262560396,3.26999999999998,0.403596403596404,0.10359640359640399,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,138,0.3,0.3,0.6843156843156843,0.8951048951048951,0.21078921078921076,False,False,True,False,False,13,6,0.001570400025229901,ok,0.353646353646354,0.053646353646354006,0.400000000000091,ok,0.50914723193289,0.503034130096661,0.521118175930371,0.01808404583371004,False,0.20914723193289003,3.28999999999996,0.6843156843156843,0.38431568431568436,0.33066933066933035,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,139,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,12,7,0.0014507999876514077,ok,0.390609390609391,0.090609390609391,0.529999999999973,ok,0.50902693156944,0.504339943415537,0.517744503048946,0.01340455963340903,False,0.20902693156944002,2.91000000000008,0.390609390609391,0.090609390609391,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,140,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,14,7,0.001412999990861863,ok,0.320679320679321,0.02067932067932099,0.5300000000002,ok,0.502818702058946,0.499501478061722,0.512596796588995,0.013095318527273025,False,0.20281870205894598,2.79999999999995,0.320679320679321,0.02067932067932099,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,141,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,12,8,0.001707599963992834,ok,0.340659340659341,0.040659340659341014,0.529999999999973,ok,0.507027515869508,0.503658448300802,0.517197283617607,0.013538835316804998,False,0.20702751586950802,3.06000000000017,0.340659340659341,0.040659340659341014,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,142,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,12,6,0.001662599970586598,ok,0.350649350649351,0.050649350649351,0.600000000000136,ok,0.510442186210331,0.505465270651228,0.519892169848916,0.014426899197687915,False,0.210442186210331,3.19999999999982,0.350649350649351,0.050649350649351,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,143,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,True,True,False,11,6,0.001461199950426817,ok,0.30969030969031,0.009690309690309984,0.5,ok,0.503978031629845,0.500084754525505,0.51504529275503,0.014960538229524922,False,0.203978031629845,3.44999999999982,0.30969030969031,0.009690309690309984,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,144,0.3,0.3,0.16083916083916083,0.8311688311688312,0.6703296703296704,False,True,True,True,False,10,7,0.0014387000119313598,ok,0.333666333666334,0.033666333666334036,0.480000000000018,ok,0.502861108630818,0.499522147628336,0.512227804636645,0.012705657008308946,False,0.20286110863081802,3.22000000000003,0.333666333666334,0.033666333666334036,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,145,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,12,6,0.0015088000218383968,ok,0.310689310689311,0.010689310689311005,0.419999999999845,ok,0.507691322868298,0.503365404651129,0.519068404393017,0.015702999741888046,False,0.207691322868298,3.47000000000003,0.310689310689311,0.010689310689311005,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,146,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,12,7,0.0013753999955952168,ok,0.380619380619381,0.08061938061938101,0.509999999999991,ok,0.504946023920215,0.500985514151118,0.515496269734275,0.014510755583156953,False,0.20494602392021505,3.10000000000014,0.380619380619381,0.08061938061938101,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,147,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,11,6,0.001596099988091737,ok,0.463536463536464,0.163536463536464,0.6400000000001,ok,0.506470819905505,0.503780283804677,0.516236270678645,0.012455986873967984,False,0.20647081990550503,2.8599999999999,0.463536463536464,0.163536463536464,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,148,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,10,7,0.0013850000104866922,ok,0.346653346653347,0.04665334665334703,0.4699999999998,ok,0.504389920709795,0.501699057384669,0.513778077081132,0.012079019696462967,False,0.20438992070979506,3.70000000000005,0.346653346653347,0.04665334665334703,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,149,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,10,7,0.0012678999919444323,ok,0.456543456543457,0.15654345654345703,0.529999999999973,ok,0.502365766193062,0.49926573247971,0.510696404480922,0.011430672001212006,False,0.20236576619306196,3.22000000000003,0.456543456543457,0.15654345654345703,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,150,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,13,7,0.002020200015977025,ok,0.442557442557443,0.14255744255744301,0.529999999999973,ok,0.507854785613153,0.502718360447841,0.518224142670223,0.01550578222238197,False,0.20785478561315301,3.66000000000008,0.442557442557443,0.14255744255744301,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,151,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,True,True,False,10,6,0.0019638999947346747,ok,0.529470529470529,0.22947052947052898,0.580000000000155,ok,0.509265834764481,0.503664891004189,0.520670372323261,0.01700548131907198,False,0.20926583476448096,3.17999999999984,0.529470529470529,0.22947052947052898,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,152,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,True,True,False,12,6,0.001559700001962483,ok,0.323676323676324,0.023676323676323996,0.519999999999982,ok,0.51226981680618,0.505489659141465,0.523962965362444,0.01847330622097898,False,0.21226981680618,3.45000000000005,0.323676323676324,0.023676323676323996,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,153,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,12,6,0.0013861999614164233,ok,0.327672327672328,0.027672327672328023,0.580000000000155,ok,0.514796042256361,0.508033817339024,0.527946323205396,0.019912505866372054,False,0.214796042256361,3.6099999999999,0.327672327672328,0.027672327672328023,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,154,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,12,6,0.0017426999984309077,ok,0.362637362637363,0.06263736263736303,0.649999999999864,ok,0.507045410821985,0.504196816177216,0.51675605865011,0.012559242472893972,False,0.20704541082198497,3.21000000000004,0.362637362637363,0.06263736263736303,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,155,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,False,False,12,7,0.0018156999722123146,ok,0.350649350649351,0.050649350649351,0.440000000000055,ok,0.506573041064971,0.502034474335667,0.51753792084643,0.015503446510763075,False,0.20657304106497104,3.41000000000008,0.350649350649351,0.050649350649351,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,156,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,12,7,0.0014547000173479319,ok,0.44955044955045,0.14955044955045,0.549999999999955,ok,0.506848956662687,0.503877756836881,0.515420496552224,0.011542739715343031,False,0.20684895666268704,3.27999999999997,0.44955044955045,0.14955044955045,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,157,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,11,7,0.001506200002040714,ok,0.481518481518482,0.181518481518482,0.559999999999945,ok,0.50443338064245,0.501514745645879,0.513718936488919,0.01220419084304003,False,0.20443338064245004,3.08000000000015,0.481518481518482,0.181518481518482,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,158,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,10,6,0.0018133000121451914,ok,0.393606393606394,0.093606393606394,0.589999999999918,ok,0.504822648349842,0.500674098824362,0.511850168292263,0.011176069467901062,False,0.20482264834984204,3.60000000000014,0.393606393606394,0.093606393606394,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,159,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,12,6,0.001403300033416599,ok,0.401598401598402,0.101598401598402,0.6099999999999,ok,0.503668913955182,0.500682490279477,0.513539367345572,0.012856877066095063,False,0.203668913955182,3.36000000000013,0.401598401598402,0.101598401598402,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,160,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,12,9,0.001277300005313009,ok,0.320679320679321,0.02067932067932099,0.520000000000209,ok,0.511834796034349,0.504557164650717,0.521819362037665,0.01726219738694801,False,0.21183479603434902,3.44999999999982,0.320679320679321,0.02067932067932099,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,161,0.3,0.3,0.1928071928071928,0.27172827172827174,0.07892107892107894,False,False,True,False,False,12,8,0.001428999996278435,ok,0.500499500499501,0.200499500499501,0.579999999999927,ok,0.503436538162526,0.500349638305683,0.511859128924368,0.011509490618685003,False,0.203436538162526,3.6099999999999,0.27172827172827174,0.028271728271728247,-0.17222777222777275,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,162,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,12,7,0.0014888999867253006,ok,0.316683316683317,0.016683316683317018,0.529999999999973,ok,0.503740825722317,0.500669247357395,0.515287250528885,0.01461800317148998,False,0.20374082572231705,3.33999999999992,0.316683316683317,0.016683316683317018,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,163,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,10,7,0.0015170000260695815,ok,0.384615384615385,0.08461538461538504,0.699999999999818,ok,0.511356648941487,0.505987785853398,0.522682915061281,0.016695129207882964,False,0.21135664894148704,3.19000000000005,0.384615384615385,0.08461538461538504,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,164,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,12,7,0.0016944999806582928,ok,0.391608391608392,0.09160839160839201,0.790000000000191,ok,0.50571763233035,0.501837353316264,0.515388054991721,0.013550701675457022,False,0.20571763233035006,3.17999999999984,0.391608391608392,0.09160839160839201,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,165,0.3,0.3,0.16083916083916083,0.8951048951048951,0.7342657342657343,False,True,True,True,False,11,6,0.0015448000049218535,ok,0.31968031968032,0.019680319680320024,0.5,ok,0.506823022509436,0.502362725763116,0.516136679257714,0.013773953494597979,False,0.20682302250943602,3.31000000000017,0.31968031968032,0.019680319680320024,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,166,0.3,0.3,0.22477522477522477,0.8951048951048951,0.6703296703296704,False,True,True,True,False,10,7,0.001859300013165921,ok,0.323676323676324,0.023676323676323996,0.549999999999955,ok,0.509456846896945,0.503015441265361,0.520968396230494,0.01795295496513294,False,0.20945684689694505,3.52000000000021,0.323676323676324,0.023676323676323996,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,167,0.3,0.3,0.1928071928071928,0.8851148851148851,0.6923076923076923,False,True,True,False,False,12,7,0.0018105999915860593,ok,0.326673326673327,0.026673326673327002,0.590000000000146,ok,0.508972687187717,0.503662795720314,0.523113439362389,0.01945064364207494,False,0.20897268718771705,3.40999999999985,0.326673326673327,0.026673326673327002,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,168,0.3,0.3,0.1928071928071928,0.8311688311688312,0.6383616383616384,False,True,True,True,False,10,7,0.002109499997459352,ok,0.4995004995005,0.19950049950050003,0.600000000000136,ok,0.501041866857945,0.497572636966561,0.510565195674757,0.01299255870819599,False,0.20104186685794506,3.72000000000003,0.4995004995005,0.19950049950050003,0.0,False
paper_f2_onset__uniform__n1000,paper_f2_onset,uniform,1000,169,0.3,0.3,0.1928071928071928,0.8951048951048951,0.7022977022977023,False,True,True,True,False,12,6,0.001584600016940385,ok,0.402597402597403,0.10259740259740302,0.519999999999982,ok,0.507307239689956,0.502883083491702,0.517023623918163,0.014140540426461068,False,0.20730723968995596,3.52999999999997,0.402597402597403,0.10259740259740302,0.0,False
