cell,trial,method,covered,left,right,width,empty
paper_f2_onset__uniform__n500,76,SCI,True,0.22554890219560877,0.8303393213572854,0.6047904191616766,False
paper_f2_onset__uniform__n500,76,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,77,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,77,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,78,SCI,True,0.16167664670658682,0.9580838323353293,0.7964071856287425,False
paper_f2_onset__uniform__n500,78,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,79,SCI,True,0.16167664670658682,0.8303393213572854,0.6686626746506985,False
paper_f2_onset__uniform__n500,79,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,80,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,80,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,81,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,81,PBP,True,0.021956087824351298,0.998003992015968,0.9760479041916167,False
paper_f2_onset__uniform__n500,82,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,82,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,83,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,83,PBP,True,0.05389221556886228,0.998003992015968,0.9441117764471058,False
paper_f2_onset__uniform__n500,84,SCI,True,0.12974051896207583,0.8303393213572854,0.7005988023952096,False
paper_f2_onset__uniform__n500,84,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,85,SCI,True,0.16167664670658682,0.8942115768463074,0.7325349301397206,False
paper_f2_onset__uniform__n500,85,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,86,SCI,True,0.12974051896207583,0.9580838323353293,0.8283433133732535,False
paper_f2_onset__uniform__n500,86,PBP,True,0.007984031936127744,0.998003992015968,0.9900199600798403,False
paper_f2_onset__uniform__n500,87,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,87,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,88,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,88,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,89,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,89,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,90,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,90,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,91,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,91,PBP,True,0.001996007984031936,0.8802395209580839,0.8782435129740519,False
paper_f2_onset__uniform__n500,92,SCI,True,0.16167664670658682,0.8942115768463074,0.7325349301397206,False
paper_f2_onset__uniform__n500,92,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,93,SCI,True,0.15768463073852296,0.8942115768463074,0.7365269461077844,False
paper_f2_onset__uniform__n500,93,PBP,True,0.03992015968063872,0.998003992015968,0.9580838323353293,False
paper_f2_onset__uniform__n500,94,SCI,True,0.16167664670658682,0.8942115768463074,0.7325349301397206,False
paper_f2_onset__uniform__n500,94,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,95,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,95,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,96,SCI,True,0.16167664670658682,0.8942115768463074,0.7325349301397206,False
paper_f2_onset__uniform__n500,96,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,97,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,97,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,98,SCI,True,0.1936127744510978,0.9580838323353293,0.7644710578842315,False
paper_f2_onset__uniform__n500,98,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,99,SCI,True,0.16167664670658682,0.8942115768463074,0.7325349301397206,False
paper_f2_onset__uniform__n500,99,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,100,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,100,PBP,True,0.03992015968063872,0.998003992015968,0.9580838323353293,False
paper_f2_onset__uniform__n500,101,SCI,True,0.12974051896207583,0.9580838323353293,0.8283433133732535,False
paper_f2_onset__uniform__n500,101,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,102,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,102,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,103,SCI,True,0.16167664670658682,0.8303393213572854,0.6686626746506985,False
paper_f2_onset__uniform__n500,103,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,104,SCI,True,0.12974051896207583,0.998003992015968,0.8682634730538922,False
paper_f2_onset__uniform__n500,104,PBP,True,0.003992015968063872,0.998003992015968,0.9940119760479041,False
paper_f2_onset__uniform__n500,105,SCI,True,0.16167664670658682,0.8942115768463074,0.7325349301397206,False
paper_f2_onset__uniform__n500,105,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,106,SCI,True,0.16167664670658682,0.8942115768463074,0.7325349301397206,False
paper_f2_onset__uniform__n500,106,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,107,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,107,PBP,True,0.07584830339321358,0.998003992015968,0.9221556886227544,False
paper_f2_onset__uniform__n500,108,SCI,True,0.16167664670658682,0.8942115768463074,0.7325349301397206,False
paper_f2_onset__uniform__n500,108,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,109,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,109,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,110,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,110,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,111,SCI,True,0.16167664670658682,0.8942115768463074,0.7325349301397206,False
paper_f2_onset__uniform__n500,111,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,112,SCI,True,0.16167664670658682,0.8303393213572854,0.6686626746506985,False
paper_f2_onset__uniform__n500,112,PBP,True,0.033932135728542916,0.998003992015968,0.9640718562874251,False
paper_f2_onset__uniform__n500,113,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,113,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,114,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,114,PBP,True,0.011976047904191617,0.998003992015968,0.9860279441117764,False
paper_f2_onset__uniform__n500,115,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,115,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,116,SCI,True,0.1936127744510978,0.8303393213572854,0.6367265469061876,False
paper_f2_onset__uniform__n500,116,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,117,SCI,True,0.22554890219560877,0.8942115768463074,0.6686626746506986,False
paper_f2_onset__uniform__n500,117,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,118,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,118,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,119,SCI,True,0.16167664670658682,0.9580838323353293,0.7964071856287425,False
paper_f2_onset__uniform__n500,119,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,120,SCI,True,0.16167664670658682,0.8942115768463074,0.7325349301397206,False
paper_f2_onset__uniform__n500,120,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,121,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,121,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,122,SCI,True,0.16167664670658682,0.8942115768463074,0.7325349301397206,False
paper_f2_onset__uniform__n500,122,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,123,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,123,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,124,SCI,True,0.16167664670658682,0.8942115768463074,0.7325349301397206,False
paper_f2_onset__uniform__n500,124,PBP,True,0.017964071856287425,0.998003992015968,0.9800399201596806,False
paper_f2_onset__uniform__n500,125,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,125,PBP,True,0.04790419161676647,0.998003992015968,0.9500998003992015,False
paper_f2_onset__uniform__n500,126,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,126,PBP,True,0.041916167664670656,0.998003992015968,0.9560878243512974,False
paper_f2_onset__uniform__n500,127,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,127,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,128,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,128,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,129,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,129,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,130,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,130,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,131,SCI,True,0.16167664670658682,0.8942115768463074,0.7325349301397206,False
paper_f2_onset__uniform__n500,131,PBP,True,0.09181636726546906,0.998003992015968,0.906187624750499,False
paper_f2_onset__uniform__n500,132,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,132,PBP,True,0.041916167664670656,0.998003992015968,0.9560878243512974,False
paper_f2_onset__uniform__n500,133,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,133,PBP,True,0.023952095808383235,0.998003992015968,0.9740518962075848,False
paper_f2_onset__uniform__n500,134,SCI,True,0.16167664670658682,0.8942115768463074,0.7325349301397206,False
paper_f2_onset__uniform__n500,134,PBP,True,0.10379241516966067,0.998003992015968,0.8942115768463074,False
paper_f2_onset__uniform__n500,135,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,135,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,136,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,136,PBP,True,0.027944111776447105,0.998003992015968,0.9700598802395209,False
paper_f2_onset__uniform__n500,137,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,137,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,138,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,138,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,139,SCI,True,0.1936127744510978,0.8303393213572854,0.6367265469061876,False
paper_f2_onset__uniform__n500,139,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,140,SCI,True,0.16167664670658682,0.8942115768463074,0.7325349301397206,False
paper_f2_onset__uniform__n500,140,PBP,True,0.015968063872255488,0.998003992015968,0.9820359281437125,False
paper_f2_onset__uniform__n500,141,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,141,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,142,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,142,PBP,True,0.15768463073852296,0.998003992015968,0.8403193612774451,False
paper_f2_onset__uniform__n500,143,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,143,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,144,SCI,False,0.43313373253493015,0.4471057884231537,0.013972055888223534,False
paper_f2_onset__uniform__n500,144,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,145,SCI,True,0.16167664670658682,0.8942115768463074,0.7325349301397206,False
paper_f2_onset__uniform__n500,145,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,146,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,146,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,147,SCI,True,0.16167664670658682,0.8942115768463074,0.7325349301397206,False
paper_f2_onset__uniform__n500,147,PBP,True,0.03792415169660679,0.998003992015968,0.9600798403193612,False
paper_f2_onset__uniform__n500,148,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,148,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,149,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,149,PBP,True,0.14770459081836326,0.998003992015968,0.8502994011976047,False
paper_f2_onset__uniform__n500,150,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,150,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,151,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,151,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,152,SCI,True,0.25748502994011974,0.3193612774451098,0.061876247504990045,False
paper_f2_onset__uniform__n500,152,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,153,SCI,True,0.22554890219560877,0.8942115768463074,0.6686626746506986,False
paper_f2_onset__uniform__n500,153,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,154,SCI,True,0.16167664670658682,0.8942115768463074,0.7325349301397206,False
paper_f2_onset__uniform__n500,154,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,155,SCI,True,0.16167664670658682,0.8942115768463074,0.7325349301397206,False
paper_f2_onset__uniform__n500,155,PBP,True,0.033932135728542916,0.998003992015968,0.9640718562874251,False
paper_f2_onset__uniform__n500,156,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,156,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,157,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,157,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,158,SCI,True,0.12974051896207583,0.8942115768463074,0.7644710578842315,False
paper_f2_onset__uniform__n500,158,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f2_onset__uniform__n500,159,SCI,True,0.1936127744510978,0.8942115768463074,0.7005988023952096,False
paper_f2_onset__uniform__n500,159,PBP,True,0.04590818363273453,0.998003992015968,0.9520958083832335,False
