noise_sigma,regularization,latent_index,knot_jaccard,guide_l2_ratio,hcrd_baseline_l2_ratio
0.1,0.03,3,0.8181818181818182,0.3148390271238038,2.9773626801833135
0.1,0.03,3,0.42105263157894735,0.3584164384184815,2.708851774803359
0.1,0.03,3,0.3684210526315789,0.3565779460016028,1.6470703899606287
0.1,0.03,3,0.5333333333333333,0.333693713550218,2.552727294830189
0.1,0.03,4,0.3181818181818182,0.38720554028418164,2.352803710715826
0.1,0.03,4,0.5625,0.38981649411924335,1.1588405013516372
0.1,0.03,4,0.42105263157894735,0.3867309063198925,1.5426105914437729
0.1,0.03,4,0.5,0.3720933449381864,1.4109470823624626
0.1,0.03,4,0.6,0.37897739932161684,2.43654045488441
0.1,0.03,4,0.4444444444444444,0.3745137503049014,2.5676495358916367
0.1,0.03,4,0.35294117647058826,0.33371717888213076,2.8050372971574333
0.1,0.03,4,0.5714285714285714,0.3806501686679745,1.8034188701301046
0.1,0.03,4,0.46153846153846156,0.4063611095291825,1.1652614276347666
0.1,0.03,4,0.4,0.30601223066306077,1.3781872184420612
0.1,0.03,5,0.47368421052631576,0.3207581431707829,2.7675596162803227
0.1,0.03,5,0.42105263157894735,0.3259553659048698,2.856180688702647
0.1,0.03,5,0.5333333333333333,0.30519107894210273,1.8458875325348212
0.1,0.03,5,0.35,0.2798772925386423,1.6187147284930974
0.1,0.03,5,0.6111111111111112,0.33684044411563124,0.9130046851886656
0.1,0.03,5,0.3888888888888889,0.3234853817327462,2.8610661646790363
0.1,0.03,5,0.7058823529411765,0.32319641693949464,2.201406781813719
0.1,0.03,5,0.5,0.3461941623385098,2.747771739653461
0.1,0.03,5,0.47368421052631576,0.30679890804423365,2.323735728528171
0.1,0.03,5,0.3333333333333333,0.3368636463841999,1.770435179873164
0.1,0.03,6,0.47368421052631576,0.3912217293169564,2.8192183227566074
0.1,0.03,6,0.6428571428571429,0.333951428381077,1.8907746356483908
0.1,0.03,6,0.6666666666666666,0.3160281104419788,1.5447626717805696
0.1,0.03,6,0.3888888888888889,0.37756248584612645,2.422002355200086
0.1,0.03,6,0.34782608695652173,0.41220000199734674,2.2140539312228396
0.1,0.03,6,0.4,0.3397882067156113,3.0580184111404587
0.1,0.03,6,0.43478260869565216,0.3395556159102233,2.4768078465366066
0.1,0.03,6,0.2777777777777778,0.3246622660200226,2.2003412390606765
0.1,0.03,6,0.47368421052631576,0.33049854580034443,1.5126473607188313
0.1,0.03,6,0.47058823529411764,0.3262204419018187,2.050557615826892
0.1,0.03,7,0.3888888888888889,0.35441367563080256,1.8500295257660206
0.1,0.03,7,0.375,0.2982382794397592,1.72072269480729
0.1,0.03,7,0.375,0.2927091975637156,1.9444108177328756
0.1,0.03,7,0.4444444444444444,0.3157573507489291,2.2963445228648633
0.1,0.03,7,0.5333333333333333,0.29423921118890256,1.6380700504411687
0.1,0.03,7,0.2777777777777778,0.36274654561846664,1.4733791228961977
0.1,0.03,7,0.2857142857142857,0.31267387066095403,1.821503102420764
0.1,0.03,7,0.3333333333333333,0.2674637194465849,1.377656026428773
0.1,0.03,7,0.2631578947368421,0.24952965802476781,2.1358905240900463
0.1,0.03,7,0.3333333333333333,0.3296503256282221,1.82575276549953
0.1,0.1,0,0.8,0.3280265591108458,0.7158770647003772
0.1,0.1,0,0.5384615384615384,0.27695487255832546,1.0037339717550295
0.1,0.1,0,0.8181818181818182,0.3014743363396963,0.8906684891720499
0.1,0.1,0,0.8,0.3481666394537749,0.6309412439115594
0.1,0.1,0,0.6666666666666666,0.3070528164212831,0.8283582129335573
0.1,0.1,0,0.8181818181818182,0.34733481426820034,0.8623576756601691
0.1,0.1,0,0.6363636363636364,0.31042401357850263,0.7801865054965704
0.1,0.1,0,0.6923076923076923,0.32065882716880983,1.1078767165263335
0.1,0.1,0,0.5384615384615384,0.26340374453239346,0.8744918794314881
0.1,0.1,0,0.6666666666666666,0.33866259091739154,0.9220400890177559
0.1,0.1,1,0.6363636363636364,0.26481496638493396,0.6724820383017697
0.1,0.1,1,0.9,0.2990703853466422,0.5463817018269423
0.1,0.1,1,0.9,0.31660417800817797,0.6540780540825111
0.1,0.1,1,0.6363636363636364,0.2890744830446808,0.8056873420798992
0.1,0.1,1,0.7272727272727273,0.3282064493245291,0.7869642269042294
0.1,0.1,1,0.9,0.322823655574111,0.5982538791593781
0.1,0.1,1,0.8,0.24723036318112843,0.680980901143351
0.1,0.1,1,0.6666666666666666,0.30835317374500426,0.7979894329654262
0.1,0.1,1,0.5833333333333334,0.34271677937601824,0.9443597845210135
0.1,0.1,1,0.7272727272727273,0.3150743757164505,0.791291166431632
0.1,0.1,2,1.0,0.28713037867862745,0.5043010259702034
0.1,0.1,2,0.8,0.28993465297287657,0.4928576747593419
0.1,0.1,2,0.46153846153846156,0.270448455720676,1.044876757037405
0.1,0.1,2,0.8,0.25766263942613826,0.7844048767317806
0.1,0.1,2,0.8,0.27423419374644054,0.6143057042115291
0.1,0.1,2,0.35714285714285715,0.2797518829757263,1.1431998243277581
0.1,0.1,2,0.38461538461538464,0.3035177411764334,1.1101957478926001
0.1,0.1,2,0.26666666666666666,0.23550237321845632,1.1690923920160294
0.1,0.1,2,0.6363636363636364,0.3446473072744828,0.8172281417990953
0.1,0.1,2,0.5833333333333334,0.35111903609007206,0.9450265001165061
0.1,0.1,3,1.0,0.2819220005541986,0.587270157524577
0.1,0.1,3,0.8,0.26017789106019223,0.7386139594666381
0.1,0.1,3,1.0,0.32650247226476176,0.3796007236161995
0.1,0.1,3,1.0,0.2947884095422669,0.525107665307771
0.1,0.1,3,0.8,0.27818228503716763,0.910339201623789
0.1,0.1,3,1.0,0.3049082654354112,0.7785068923058535
0.1,0.1,3,1.0,0.27938883064937386,0.6236072554742721
0.1,0.1,3,0.8,0.30215550116307216,0.8220420126684816
0.1,0.1,3,0.5,0.30449916778376557,1.1152832429865982
0.1,0.1,3,1.0,0.2913953052938094,0.5130238292625771
0.1,0.1,4,0.8,0.3355603366433122,0.7835710128660037
0.1,0.1,4,0.8,0.3581387203140296,0.5810672275389092
0.1,0.1,4,0.8,0.3392758970736233,0.4969536078468423
0.1,0.1,4,0.6363636363636364,0.32396696311555495,0.6946336179661884
0.1,0.1,4,1.0,0.33780780679524963,0.44398337070385613
0.1,0.1,4,0.8,0.3337213832542551,0.759898215022569
0.1,0.1,4,0.38461538461538464,0.2754315985343371,1.033682495550595
0.1,0.1,4,0.8,0.3418242504255958,0.5926190423521732
0.1,0.1,4,0.38461538461538464,0.3591946135851412,0.6962180130499033
0.1,0.1,4,0.6363636363636364,0.2734336051656034,0.6588902645380263
0.1,0.1,5,0.8181818181818182,0.2681325743252709,0.8278355891484297
0.1,0.1,5,0.8181818181818182,0.28648111863869924,0.5633641833627611
0.1,0.1,5,0.7272727272727273,0.26470387333503037,0.8931086191767877
0.1,0.1,5,0.4,0.23832135186781692,0.8804059289030363
0.1,0.1,5,0.8181818181818182,0.28093605882636064,0.7893391496555339
0.1,0.1,5,0.7272727272727273,0.2771085714193899,0.8168456507999557
0.1,0.1,5,0.6153846153846154,0.2799555632255746,0.8851133313339172
0.1,0.1,5,0.9,0.3062641460383345,0.6439933637272199
0.1,0.1,5,0.75,0.26065930819202815,0.5734729108933206
0.1,0.1,5,0.5384615384615384,0.301861060158709,0.7920460671727604
0.1,0.1,6,0.9,0.3278616653780848,0.5445889011004461
0.1,0.1,6,0.8181818181818182,0.28478982089531785,0.9344100875237881
0.1,0.1,6,0.5384615384615384,0.26932048138169734,0.9973816053673696
0.1,0.1,6,0.46153846153846156,0.3269006684303354,1.101386482675584
0.1,0.1,6,0.7272727272727273,0.34105619835579465,0.5986703748256481
0.1,0.1,6,0.7272727272727273,0.264181585475667,0.6264725686556064
0.1,0.1,6,0.6363636363636364,0.275453764324274,0.6734737910141335
0.1,0.1,6,0.6666666666666666,0.27470251140723717,0.9175053394562086
0.1,0.1,6,0.9,0.275536361384091,0.4592757970566883
0.1,0.1,6,0.5833333333333334,0.2726280115862371,0.8300343494193734
0.1,0.1,7,0.8,0.3191960736414452,0.6683749913793912
0.1,0.1,7,0.8,0.25733208618254194,0.651297243832289
0.1,0.1,7,0.8,0.23880881171797952,0.8782376927797956
0.1,0.1,7,0.8181818181818182,0.2697069202935281,1.027141021326766
0.1,0.1,7,1.0,0.25303730025677845,0.4499668800003604
0.1,0.1,7,0.6363636363636364,0.32411342743270505,0.8181284185401435
0.1,0.1,7,0.5384615384615384,0.2568205279020764,0.9760685879485925
0.1,0.1,7,0.6363636363636364,0.22900370374462864,0.8793323511189123
0.1,0.1,7,0.5384615384615384,0.17651655595127716,1.1859581768853216
0.1,0.1,7,0.6666666666666666,0.2850393720703979,1.1320926648598268
0.1,0.3,0,1.0,0.3050866033099661,0.5870954466484423
0.1,0.3,0,1.0,0.2314472836537758,0.5583345692153789
0.1,0.3,0,1.0,0.2726042193797174,0.4576685134227649
0.1,0.3,0,0.8,0.31591519161645865,0.5067950728380054
0.1,0.3,0,1.0,0.27773044501781363,0.46606330026934195
0.1,0.3,0,1.0,0.31596111506083124,0.49765497713885537
0.1,0.3,0,0.8,0.2764590598459562,0.5677423692281808
0.1,0.3,0,1.0,0.28802141895872885,0.40583566733982057
0.1,0.3,0,0.8,0.22782039140370278,0.542055278420373
0.1,0.3,0,1.0,0.30510467906722044,0.4736367356008606
0.1,0.3,1,1.0,0.22379923998563336,0.30500809661271316
0.1,0.3,1,1.0,0.26488127366824976,0.5885828310966961
0.1,0.3,1,1.0,0.28114108140750466,0.32299066137461385
0.1,0.3,1,1.0,0.24048529934675963,0.4575244927232323
0.1,0.3,1,0.8,0.28569459870478303,0.6365844610860009
0.1,0.3,1,1.0,0.2888821625998364,0.4548108077800471
0.1,0.3,1,1.0,0.20399582577105824,0.47159876628574027
0.1,0.3,1,1.0,0.27845831529846005,0.39833325971871375
0.1,0.3,1,0.6363636363636364,0.29758770045448873,0.8395995300541245
0.1,0.3,1,1.0,0.26634732497816993,0.6173786202869217
0.1,0.3,2,1.0,0.25664965904711645,0.3931813099813434
0.1,0.3,2,0.8,0.2506494199825129,0.6150751073838464
0.1,0.3,2,0.8,0.2348590840140921,0.4564439004806303
0.1,0.3,2,0.8,0.2310223962432447,0.7185583918097438
0.1,0.3,2,1.0,0.23788170765097327,0.33375370580244507
0.1,0.3,2,0.8,0.25358803919997114,0.5707406343809361
0.1,0.3,2,0.8,0.2656122630012527,0.7775472912224748
0.1,0.3,2,0.6363636363636364,0.19614304610511732,0.7732484946960397
0.1,0.3,2,0.5,0.3019880927739587,0.907650084167177
0.1,0.3,2,0.6363636363636364,0.3167291868633417,0.7318782567182076
0.1,0.3,3,1.0,0.24810513019914254,0.4042863499018474
0.1,0.3,3,1.0,0.21618324417006715,0.4467766040779844
0.1,0.3,3,1.0,0.29830833143551777,0.45748875588012267
0.1,0.3,3,1.0,0.26951533864827226,0.4552188188462985
0.1,0.3,3,1.0,0.23308207036887693,0.35359948729766394
0.1,0.3,3,1.0,0.27137697523321985,0.5782253995533234
0.1,0.3,3,1.0,0.2512364404489774,0.6464015858354857
0.1,0.3,3,1.0,0.25017285973751036,0.4021261065117991
0.1,0.3,3,1.0,0.2643618513573818,0.664854418860382
0.1,0.3,3,1.0,0.25249395834665667,0.508721319980201
0.1,0.3,4,0.8,0.29104060436800366,0.45806564407450784
0.1,0.3,4,0.8,0.3328098166766081,0.43274080579699264
0.1,0.3,4,0.8,0.30840017824535676,0.4501005724852423
0.1,0.3,4,1.0,0.2910589584129874,0.41736430439982625
0.1,0.3,4,1.0,0.3002248055937001,0.29269719769595864
0.1,0.3,4,1.0,0.3029476535527052,0.4162248941059768
0.1,0.3,4,1.0,0.2406026175504273,0.46982522489628975
0.1,0.3,4,1.0,0.3146240767200626,0.36236802088781944
0.1,0.3,4,0.8,0.31930638448270077,0.4139297208804454
0.1,0.3,4,1.0,0.2513170702493389,0.3634489422494027
0.1,0.3,5,0.9,0.2308065460142043,0.5897814782755355
0.1,0.3,5,0.9,0.2609034958962874,0.6646423812175691
0.1,0.3,5,0.7272727272727273,0.23498274467480035,0.6038713032453197
0.1,0.3,5,0.6666666666666666,0.21186069369846033,0.5778302043304564
0.1,0.3,5,1.0,0.23559766052284967,0.3656264417082215
0.1,0.3,5,0.8,0.2466144593221094,0.6026124272712282
0.1,0.3,5,0.9,0.24556547171882928,0.2529982028616411
0.1,0.3,5,1.0,0.2709994406023528,0.5187382477700204
0.1,0.3,5,0.9,0.2263018927592029,0.4134717580441952
0.1,0.3,5,0.5833333333333334,0.271590773454482,0.5418954590604962
0.1,0.3,6,0.8,0.26941112002898304,0.48718459206346865
0.1,0.3,6,0.7272727272727273,0.25504625077461596,0.6953370194100458
0.1,0.3,6,1.0,0.23253440576717357,0.3654596664972628
0.1,0.3,6,0.6363636363636364,0.28403769669567197,0.7149716994653752
0.1,0.3,6,0.7272727272727273,0.2780822259519414,0.5980368672953846
0.1,0.3,6,0.8,0.19957383230842443,0.5161179557725755
0.1,0.3,6,0.8,0.21704506910798027,0.496896010393719
0.1,0.3,6,0.9,0.24182113663549915,0.6145787498230866
0.1,0.3,6,0.9,0.23776487473580785,0.31765047045679573
0.1,0.3,6,0.8,0.22478198758959925,0.5925364849427329
0.1,0.3,7,1.0,0.2947201411842863,0.49032622874401477
0.1,0.3,7,1.0,0.23425679034526087,0.46274841509337955
0.1,0.3,7,1.0,0.20426698259342888,0.6188400241508584
0.1,0.3,7,1.0,0.2415516961069703,0.5475597151215765
0.1,0.3,7,1.0,0.22511766219864726,0.5444327764163099
0.1,0.3,7,0.8,0.29527309524134476,0.6404473394393689
0.1,0.3,7,0.8,0.21762747467868557,0.49792948775989093
0.1,0.3,7,0.8,0.20551794628400838,0.6236462290542882
0.1,0.3,7,0.8,0.1370687413024655,0.6593802421054069
0.1,0.3,7,0.8,0.2519612078843464,0.5276113650682933
