file,wsd_id,length,train_index,anomaly_points,anomaly_events,max_run,max_run_fraction,anomaly_occupancy,primary_sparse_transient,file_sha256,HCRD_vus_pr,POLY_vus_pr,event_count,median_duration_fraction,median_sign_coherence,median_shape_concentration,median_peak_to_background_mad,median_curvature_contrast,hcrd_minus_comparator_vus_pr
047_WSD_id_19_WebService_tr_4559_1st_16362.csv,19,18236,4559,14,1,14,0.0007677122175915,0.0007677122175915,True,7048116a532079b207ab87e800fdff432cc77efb5fe723e264e2f47d507d0776,0.3084529995359979,0.816366496065074,1.0,0.0007677122175915771,0.9991439730351507,0.10464929645283826,6.20952380952381,6.428571428571429,-0.5079134965290761
048_WSD_id_20_WebService_tr_4559_1st_11813.csv,20,18236,4559,53,2,27,0.0014805878482123,0.0029063391094538,True,01f5b8d74283c9670a8dbdae4118b315e1f7c0d521fd3f2bbebe3800f11c43c2,0.5444281460425804,0.5751598528281299,2.0,0.0014531695547269137,0.621975794464107,0.2533255861070761,6.22683471776736,17.94717239282457,-0.030731706785549484
050_WSD_id_22_WebService_tr_4559_1st_12816.csv,22,18236,4559,23,1,23,0.001261241500329,0.001261241500329,True,018fd70a2d92d913c49bcb6b6d35e4a329f02e58a28423905ce671bb8efc6aeb,0.38612488673968215,0.6808539846464311,1.0,0.0012612415003290195,0.5040576774966483,0.3325994095330462,6.678085624284078,23.658959537572255,-0.29472909790674895
051_WSD_id_23_WebService_tr_3919_1st_5154.csv,23,15676,3919,60,4,22,0.0014034192396019,0.0038275070170961,True,f3d6913c700507d95efcda7653bde0d06585de2c430296fc501f6d716a8f2b35,0.30852730334065026,0.2850918362556844,4.0,0.0008292931870375095,0.8521418664166021,0.364065697986807,4.5930673457838145,20.889549595141702,0.023435467084965855
052_WSD_id_24_WebService_tr_4559_1st_9102.csv,24,18236,4559,34,2,31,0.0016999341960956,0.0018644439570081,True,4b4589783af841acbd68bc578cfe4f110911568ad4319464385bbcc0dbf02421,0.2820279233020609,0.48692220783217344,2.0,0.0009322219785040578,0.9849612240620415,0.55053825590212,12.949371934366553,34.84568181818179,-0.20489428453011255
055_WSD_id_27_WebService_tr_3768_1st_3868.csv,27,18191,3768,103,8,18,0.0009895003023473,0.0056621406189874,True,c2784525f329ae3ecd4c6fb31bbc288fa025c38062352c99bb6fe54df55f5f37,0.5769102547473836,0.035741954301125534,8.0,0.0007146391072508383,0.7738851894424557,0.4307993116970208,4.264798600361197,17.190843396866967,0.541168300446258
056_WSD_id_28_WebService_tr_4559_1st_9689.csv,28,18236,4559,38,1,38,0.0020837903048914,0.0020837903048914,True,dc4754f58cb6b7152f64a08062507d00a16347bb9c20bd10d78b531da4a707ce,0.18532706644923155,0.22804262479928575,1.0,0.0020837903048914236,1.0,0.05321298727564148,3.2604333099579494,5.833335850039285,-0.042715558350054195
057_WSD_id_29_WebService_tr_2229_1st_2329.csv,29,18236,2229,29,1,29,0.0015902610221539,0.0015902610221539,True,0d58744554f777f6b8029426992b51496cb00c184cb9a4e020528631361a5ac7,0.2786103244706813,0.5852104413189276,1.0,0.001590261022153981,0.9043219707034238,0.37701172119868775,46.49695205842117,119.12496707085778,-0.30660011684824634
059_WSD_id_31_WebService_tr_4559_1st_9058.csv,31,18236,4559,25,1,25,0.0013709146742706,0.0013709146742706,True,fa4ec46b1fa453076b32c0bc192e56442da5697eb1ccd0dd276b9ffdd6dfe56f,0.5049989403376863,0.9071529498453165,1.0,0.0013709146742706734,0.10181314997360875,0.23853407323927586,6.9152191894127375,18.825242718446603,-0.40215400950763014
061_WSD_id_33_WebService_tr_4559_1st_9722.csv,33,18236,4559,30,3,11,0.000603202456679,0.0016450976091248,True,4a4d4eaa3c24cae27ad0a2427cee8fe85aafa9bbaf434751ca42458d4412718a,0.023950427479599013,0.22559383648343956,3.0,0.0005483658697082694,0.9616649440947102,0.26883659916372876,6.397205588822355,14.068435754189943,-0.20164340900384053
