baseline_mse,knot_count,latent_index,method,noise_sigma,repetition,target_knot_f1
0.07001133679389673,2,27,hcrd_robust,0.01,7,0.0
0.0801912477948584,11,27,hcrd_gaussian_guided,0.01,7,0.25
0.08024952014792834,11,27,hcrd_adaptive_guided,0.01,7,0.25
0.0684423438101009,9,27,hcrd_quadratic_guided,0.01,7,0.8571428571428571
0.6860143159473204,105,27,hcrd_raw,0.01,8,0.12727272727272726
0.0720611530292824,2,27,hcrd_robust,0.01,8,0.0
0.0789260295986405,11,27,hcrd_gaussian_guided,0.01,8,0.25
0.07891639859329763,11,27,hcrd_adaptive_guided,0.01,8,0.25
0.06629951012221337,9,27,hcrd_quadratic_guided,0.01,8,0.8571428571428571
0.6904591215770158,107,27,hcrd_raw,0.01,9,0.125
0.07356194400790965,2,27,hcrd_robust,0.01,9,0.0
0.07929101838198659,11,27,hcrd_gaussian_guided,0.01,9,0.25
0.08449797888658767,11,27,hcrd_adaptive_guided,0.01,9,0.25
0.0684277216432613,9,27,hcrd_quadratic_guided,0.01,9,0.7142857142857143
0.8907364362946514,100,28,hcrd_raw,0.01,0,0.13333333333333333
0.18093321868990858,2,28,hcrd_robust,0.01,0,0.0
0.1307623992120473,11,28,hcrd_gaussian_guided,0.01,0,0.25
0.09188620229140394,9,28,hcrd_adaptive_guided,0.01,0,0.2857142857142857
0.12832460812730578,9,28,hcrd_quadratic_guided,0.01,0,0.5714285714285714
0.887925146877181,100,28,hcrd_raw,0.01,1,0.13333333333333333
0.07438906179315542,3,28,hcrd_robust,0.01,1,0.25
0.12512027481996993,11,28,hcrd_gaussian_guided,0.01,1,0.25
0.09962304109974753,9,28,hcrd_adaptive_guided,0.01,1,0.2857142857142857
0.12925645970027055,9,28,hcrd_quadratic_guided,0.01,1,0.5714285714285714
0.8729499486267611,99,28,hcrd_raw,0.01,2,0.1346153846153846
0.022060357704337223,3,28,hcrd_robust,0.01,2,0.25
0.1374036588706129,11,28,hcrd_gaussian_guided,0.01,2,0.125
0.09854215056268768,9,28,hcrd_adaptive_guided,0.01,2,0.14285714285714285
0.1288193237723596,9,28,hcrd_quadratic_guided,0.01,2,0.5714285714285714
0.8787041630380534,93,28,hcrd_raw,0.01,3,0.1020408163265306
0.07943566169567827,3,28,hcrd_robust,0.01,3,0.25
0.1344792394542114,11,28,hcrd_gaussian_guided,0.01,3,0.25
0.10007962484056179,9,28,hcrd_adaptive_guided,0.01,3,0.2857142857142857
0.11985667666277629,9,28,hcrd_quadratic_guided,0.01,3,0.7142857142857143
0.8865760736529886,96,28,hcrd_raw,0.01,4,0.1188118811881188
0.02241718351836172,3,28,hcrd_robust,0.01,4,0.25
0.1372742729527402,11,28,hcrd_gaussian_guided,0.01,4,0.25
0.09797207699428695,9,28,hcrd_adaptive_guided,0.01,4,0.2857142857142857
0.12861626215215913,9,28,hcrd_quadratic_guided,0.01,4,0.5714285714285714
0.8976141056726548,112,28,hcrd_raw,0.01,5,0.11965811965811964
0.18466296760662834,2,28,hcrd_robust,0.01,5,0.0
0.1336362276703457,11,28,hcrd_gaussian_guided,0.01,5,0.25
0.1010805050612434,9,28,hcrd_adaptive_guided,0.01,5,0.2857142857142857
0.12897249463874033,9,28,hcrd_quadratic_guided,0.01,5,0.5714285714285714
0.8894002997595307,99,28,hcrd_raw,0.01,6,0.11538461538461539
0.18125503425528358,2,28,hcrd_robust,0.01,6,0.0
0.1338882745229561,11,28,hcrd_gaussian_guided,0.01,6,0.25
0.09988674128238105,9,28,hcrd_adaptive_guided,0.01,6,0.2857142857142857
0.128852171983287,9,28,hcrd_quadratic_guided,0.01,6,0.5714285714285714
0.8825655405185894,97,28,hcrd_raw,0.01,7,0.11764705882352942
0.18534338843612988,2,28,hcrd_robust,0.01,7,0.0
0.12678770287184152,11,28,hcrd_gaussian_guided,0.01,7,0.25
0.10092006436343598,9,28,hcrd_adaptive_guided,0.01,7,0.2857142857142857
0.12912568335824604,9,28,hcrd_quadratic_guided,0.01,7,0.5714285714285714
0.8586154830014442,93,28,hcrd_raw,0.01,8,0.14285714285714288
0.08225823117024247,3,28,hcrd_robust,0.01,8,0.25
0.1402568618840012,11,28,hcrd_gaussian_guided,0.01,8,0.25
0.10005813725015845,9,28,hcrd_adaptive_guided,0.01,8,0.2857142857142857
0.12943971192657575,9,28,hcrd_quadratic_guided,0.01,8,0.5714285714285714
0.8745491463764857,92,28,hcrd_raw,0.01,9,0.1443298969072165
0.02361422812633933,3,28,hcrd_robust,0.01,9,0.25
0.1354142839692793,11,28,hcrd_gaussian_guided,0.01,9,0.125
0.10067412628229633,9,28,hcrd_adaptive_guided,0.01,9,0.14285714285714285
0.1191916872301404,9,28,hcrd_quadratic_guided,0.01,9,0.7142857142857143
0.6626010498315101,104,29,hcrd_raw,0.01,0,0.12844036697247707
0.11424557523592851,2,29,hcrd_robust,0.01,0,0.0
0.04200774733269163,11,29,hcrd_gaussian_guided,0.01,0,0.6250000000000001
0.01961999479343359,9,29,hcrd_adaptive_guided,0.01,0,0.7142857142857143
0.03722783204761602,9,29,hcrd_quadratic_guided,0.01,0,0.8571428571428571
0.6747720026442101,106,29,hcrd_raw,0.01,1,0.12612612612612611
0.11271473095390143,2,29,hcrd_robust,0.01,1,0.0
0.047067737162192154,11,29,hcrd_gaussian_guided,0.01,1,0.5
0.024588754015362216,9,29,hcrd_adaptive_guided,0.01,1,0.5714285714285714
0.037099294531611135,9,29,hcrd_quadratic_guided,0.01,1,0.8571428571428571
0.666020943455619,108,29,hcrd_raw,0.01,2,0.1238938053097345
0.11477820340091557,2,29,hcrd_robust,0.01,2,0.0
0.04992015169188872,11,29,hcrd_gaussian_guided,0.01,2,0.5
0.04096042118140512,10,29,hcrd_adaptive_guided,0.01,2,0.6666666666666666
0.036906926781411574,9,29,hcrd_quadratic_guided,0.01,2,0.8571428571428571
0.6682216605451771,102,29,hcrd_raw,0.01,3,0.13084112149532712
0.11599211471053089,2,29,hcrd_robust,0.01,3,0.0
0.049982309793109136,11,29,hcrd_gaussian_guided,0.01,3,0.5
0.02813755165409511,9,29,hcrd_adaptive_guided,0.01,3,0.5714285714285714
0.036961881112635014,9,29,hcrd_quadratic_guided,0.01,3,0.8571428571428571
0.6757599420863715,109,29,hcrd_raw,0.01,4,0.12280701754385964
0.1162569924090741,2,29,hcrd_robust,0.01,4,0.0
0.04649003114890134,11,29,hcrd_gaussian_guided,0.01,4,0.5
0.01868625901062101,9,29,hcrd_adaptive_guided,0.01,4,0.7142857142857143
0.03719930855356786,9,29,hcrd_quadratic_guided,0.01,4,0.8571428571428571
0.6635562929279805,107,29,hcrd_raw,0.01,5,0.125
0.1116206494009163,2,29,hcrd_robust,0.01,5,0.0
0.04633477963178235,11,29,hcrd_gaussian_guided,0.01,5,0.5
0.02429476722223338,9,29,hcrd_adaptive_guided,0.01,5,0.5714285714285714
0.03709265758522677,9,29,hcrd_quadratic_guided,0.01,5,0.8571428571428571
0.6779328070090886,104,29,hcrd_raw,0.01,6,0.12844036697247707
0.11505274704026307,2,29,hcrd_robust,0.01,6,0.0
0.05057348291782613,11,29,hcrd_gaussian_guided,0.01,6,0.5
0.027505312615092474,9,29,hcrd_adaptive_guided,0.01,6,0.5714285714285714
0.03731451998243905,9,29,hcrd_quadratic_guided,0.01,6,0.8571428571428571
0.670422899356297,107,29,hcrd_raw,0.01,7,0.125
0.11724220916960705,2,29,hcrd_robust,0.01,7,0.0
0.05014955690690577,11,29,hcrd_gaussian_guided,0.01,7,0.5
0.026908437415037963,9,29,hcrd_adaptive_guided,0.01,7,0.5714285714285714
0.03703371468288998,9,29,hcrd_quadratic_guided,0.01,7,0.8571428571428571
0.671519680463151,106,29,hcrd_raw,0.01,8,0.12612612612612611
0.11231294383951561,2,29,hcrd_robust,0.01,8,0.0
0.05082841271410652,11,29,hcrd_gaussian_guided,0.01,8,0.5
0.02809497648350652,9,29,hcrd_adaptive_guided,0.01,8,0.5714285714285714
0.0370294467487041,9,29,hcrd_quadratic_guided,0.01,8,0.8571428571428571
0.6760086939856015,113,29,hcrd_raw,0.01,9,0.11864406779661016
0.10885852866373094,2,29,hcrd_robust,0.01,9,0.0
0.051076438120346596,11,29,hcrd_gaussian_guided,0.01,9,0.5
0.04960086315464259,11,29,hcrd_adaptive_guided,0.01,9,0.6250000000000001
0.03708061165214192,9,29,hcrd_quadratic_guided,0.01,9,0.8571428571428571
0.7354586261918694,118,0,hcrd_raw,0.03,0,0.11382113821138212
0.29437739071295455,3,0,hcrd_robust,0.03,0,0.0
0.056595612085242955,11,0,hcrd_gaussian_guided,0.03,0,0.5
0.044509782581079356,9,0,hcrd_adaptive_guided,0.03,0,0.5714285714285714
0.04316016662072691,9,0,hcrd_quadratic_guided,0.03,0,0.7142857142857143
0.7348758824697481,121,0,hcrd_raw,0.03,1,0.1111111111111111
0.03231168701957396,2,0,hcrd_robust,0.03,1,0.0
0.07172618542556035,12,0,hcrd_gaussian_guided,0.03,1,0.588235294117647
0.04169556939598766,9,0,hcrd_adaptive_guided,0.03,1,0.7142857142857143
0.0422983412864944,9,0,hcrd_quadratic_guided,0.03,1,0.7142857142857143
0.7349085188455466,121,0,hcrd_raw,0.03,2,0.1111111111111111
0.03194735014735473,2,0,hcrd_robust,0.03,2,0.0
0.0662628758686665,11,0,hcrd_gaussian_guided,0.03,2,0.25
0.04288439009706373,9,0,hcrd_adaptive_guided,0.03,2,0.5714285714285714
0.0416055166973816,9,0,hcrd_quadratic_guided,0.03,2,0.7142857142857143
0.7324967513234956,121,0,hcrd_raw,0.03,3,0.1111111111111111
0.03258347443835034,2,0,hcrd_robust,0.03,3,0.0
0.05151165135928617,11,0,hcrd_gaussian_guided,0.03,3,0.5
0.04125667678716883,9,0,hcrd_adaptive_guided,0.03,3,0.7142857142857143
0.03919351315316956,9,0,hcrd_quadratic_guided,0.03,3,0.7142857142857143
0.742406699780454,121,0,hcrd_raw,0.03,4,0.1111111111111111
0.03458659546055325,2,0,hcrd_robust,0.03,4,0.0
0.05620324156030899,12,0,hcrd_gaussian_guided,0.03,4,0.47058823529411764
0.04181287248873423,9,0,hcrd_adaptive_guided,0.03,4,0.5714285714285714
0.04232695372068044,9,0,hcrd_quadratic_guided,0.03,4,0.7142857142857143
0.7375837792351131,119,0,hcrd_raw,0.03,5,0.11290322580645161
0.035803330654220665,2,0,hcrd_robust,0.03,5,0.0
0.053072636505687464,12,0,hcrd_gaussian_guided,0.03,5,0.3529411764705882
0.0396928851667185,9,0,hcrd_adaptive_guided,0.03,5,0.7142857142857143
0.04208119105312837,9,0,hcrd_quadratic_guided,0.03,5,0.7142857142857143
0.7376723926023969,121,0,hcrd_raw,0.03,6,0.1111111111111111
0.045692021240143085,2,0,hcrd_robust,0.03,6,0.0
0.04027652663124266,11,0,hcrd_gaussian_guided,0.03,6,0.75
0.04477351904238024,9,0,hcrd_adaptive_guided,0.03,6,0.7142857142857143
0.04335720771015192,9,0,hcrd_quadratic_guided,0.03,6,0.7142857142857143
0.7477295070784198,120,0,hcrd_raw,0.03,7,0.112
0.037348045236323686,2,0,hcrd_robust,0.03,7,0.0
0.05913976230598121,11,0,hcrd_gaussian_guided,0.03,7,0.6250000000000001
0.04127237267268634,9,0,hcrd_adaptive_guided,0.03,7,0.7142857142857143
0.0432000502773141,9,0,hcrd_quadratic_guided,0.03,7,0.7142857142857143
0.7348101448552471,118,0,hcrd_raw,0.03,8,0.11382113821138212
0.03320345396684322,2,0,hcrd_robust,0.03,8,0.0
0.053950515232697824,11,0,hcrd_gaussian_guided,0.03,8,0.5
0.044650176960558265,9,0,hcrd_adaptive_guided,0.03,8,0.7142857142857143
0.04168745376307432,9,0,hcrd_quadratic_guided,0.03,8,0.7142857142857143
0.7414392002184891,125,0,hcrd_raw,0.03,9,0.10769230769230768
0.042384019331183805,2,0,hcrd_robust,0.03,9,0.0
0.0511064798162718,11,0,hcrd_gaussian_guided,0.03,9,0.5
0.04218627995788252,9,0,hcrd_adaptive_guided,0.03,9,0.7142857142857143
0.042726099137228225,9,0,hcrd_quadratic_guided,0.03,9,0.7142857142857143
1.0078712256109932,122,1,hcrd_raw,0.03,0,0.11023622047244094
0.3011997153494616,2,1,hcrd_robust,0.03,0,0.0
0.12012682952816665,11,1,hcrd_gaussian_guided,0.03,0,0.25
0.12129191083958137,9,1,hcrd_adaptive_guided,0.03,0,0.2857142857142857
0.09342043068530247,9,1,hcrd_quadratic_guided,0.03,0,0.5714285714285714
1.0008914157702722,120,1,hcrd_raw,0.03,1,0.112
0.30781541497042525,2,1,hcrd_robust,0.03,1,0.0
0.09394939222564754,10,1,hcrd_gaussian_guided,0.03,1,0.39999999999999997
0.11808812517687076,9,1,hcrd_adaptive_guided,0.03,1,0.42857142857142855
0.09483620435611885,9,1,hcrd_quadratic_guided,0.03,1,0.5714285714285714
1.0038796696409762,120,1,hcrd_raw,0.03,2,0.112
0.29438927817639504,2,1,hcrd_robust,0.03,2,0.0
0.11928527185339677,11,1,hcrd_gaussian_guided,0.03,2,0.25
0.11065153455753496,9,1,hcrd_adaptive_guided,0.03,2,0.42857142857142855
0.09477330847461161,9,1,hcrd_quadratic_guided,0.03,2,0.5714285714285714
1.00286691913018,120,1,hcrd_raw,0.03,3,0.112
0.30166016731439405,2,1,hcrd_robust,0.03,3,0.0
0.10093901681562815,11,1,hcrd_gaussian_guided,0.03,3,0.375
0.09805784700232256,9,1,hcrd_adaptive_guided,0.03,3,0.42857142857142855
0.08492566918538288,9,1,hcrd_quadratic_guided,0.03,3,0.7142857142857143
1.0051414654052129,120,1,hcrd_raw,0.03,4,0.09600000000000002
0.2926528273292534,2,1,hcrd_robust,0.03,4,0.0
0.10011608314471555,11,1,hcrd_gaussian_guided,0.03,4,0.375
0.10025515917178579,9,1,hcrd_adaptive_guided,0.03,4,0.42857142857142855
0.08659368695261727,9,1,hcrd_quadratic_guided,0.03,4,0.7142857142857143
1.0089451175968696,120,1,hcrd_raw,0.03,5,0.112
0.3000561867912386,2,1,hcrd_robust,0.03,5,0.0
0.10830081415956579,11,1,hcrd_gaussian_guided,0.03,5,0.5
0.11344135273963066,9,1,hcrd_adaptive_guided,0.03,5,0.5714285714285714
0.09112439526835833,9,1,hcrd_quadratic_guided,0.03,5,0.5714285714285714
1.0051454715631076,118,1,hcrd_raw,0.03,6,0.09756097560975609
0.27521055000330924,2,1,hcrd_robust,0.03,6,0.0
0.11636635010322599,11,1,hcrd_gaussian_guided,0.03,6,0.25
0.10666390096797626,9,1,hcrd_adaptive_guided,0.03,6,0.42857142857142855
0.08496284878030513,9,1,hcrd_quadratic_guided,0.03,6,0.7142857142857143
0.9970255044125806,113,1,hcrd_raw,0.03,7,0.1016949152542373
0.3089702860191317,2,1,hcrd_robust,0.03,7,0.0
0.10014518094492081,11,1,hcrd_gaussian_guided,0.03,7,0.375
0.0909063860396652,9,1,hcrd_adaptive_guided,0.03,7,0.5714285714285714
0.09176636463436356,9,1,hcrd_quadratic_guided,0.03,7,0.5714285714285714
1.000466442333305,118,1,hcrd_raw,0.03,8,0.11382113821138212
0.2944595368031016,2,1,hcrd_robust,0.03,8,0.0
0.09845177334736217,11,1,hcrd_gaussian_guided,0.03,8,0.375
0.09669926465141652,9,1,hcrd_adaptive_guided,0.03,8,0.42857142857142855
0.09415216800487185,9,1,hcrd_quadratic_guided,0.03,8,0.5714285714285714
1.0003124596728967,119,1,hcrd_raw,0.03,9,0.11290322580645161
0.30638049908110987,2,1,hcrd_robust,0.03,9,0.0
0.11519447605821334,11,1,hcrd_gaussian_guided,0.03,9,0.375
0.10219618605015227,9,1,hcrd_adaptive_guided,0.03,9,0.42857142857142855
0.08490950257341895,9,1,hcrd_quadratic_guided,0.03,9,0.8571428571428571
0.7759400772160193,122,2,hcrd_raw,0.03,0,0.11023622047244094
0.28206820010856815,2,2,hcrd_robust,0.03,0,0.0
0.08224976735780808,10,2,hcrd_gaussian_guided,0.03,0,0.26666666666666666
0.10735849918249242,9,2,hcrd_adaptive_guided,0.03,0,0.2857142857142857
0.06487904303250641,9,2,hcrd_quadratic_guided,0.03,0,0.8571428571428571
0.7721275517547932,121,2,hcrd_raw,0.03,1,0.1111111111111111
0.3069259844621271,2,2,hcrd_robust,0.03,1,0.0
0.08388286615042673,11,2,hcrd_gaussian_guided,0.03,1,0.25
0.10340781232045651,9,2,hcrd_adaptive_guided,0.03,1,0.2857142857142857
0.0626213886579627,9,2,hcrd_quadratic_guided,0.03,1,0.8571428571428571
0.78519839846362,121,2,hcrd_raw,0.03,2,0.1111111111111111
0.30813794530118943,2,2,hcrd_robust,0.03,2,0.0
0.10910390048607942,12,2,hcrd_gaussian_guided,0.03,2,0.3529411764705882
0.10485981023215318,9,2,hcrd_adaptive_guided,0.03,2,0.2857142857142857
0.06429237743742708,9,2,hcrd_quadratic_guided,0.03,2,0.8571428571428571
0.7761280337358147,122,2,hcrd_raw,0.03,3,0.11023622047244094
0.34590151608092207,3,2,hcrd_robust,0.03,3,0.0
0.11086406993055291,11,2,hcrd_gaussian_guided,0.03,3,0.0
0.10193897455469363,9,2,hcrd_adaptive_guided,0.03,3,0.2857142857142857
0.06210493213812226,9,2,hcrd_quadratic_guided,0.03,3,0.8571428571428571
0.7809304906691241,121,2,hcrd_raw,0.03,4,0.1111111111111111
0.30314737182220874,2,2,hcrd_robust,0.03,4,0.0
0.08050969581741271,11,2,hcrd_gaussian_guided,0.03,4,0.125
0.09286605218041818,9,2,hcrd_adaptive_guided,0.03,4,0.2857142857142857
0.0643683509311837,9,2,hcrd_quadratic_guided,0.03,4,0.8571428571428571
0.7737553868789621,119,2,hcrd_raw,0.03,5,0.0967741935483871
0.35213270439995986,2,2,hcrd_robust,0.03,5,0.0
0.07049485144436067,11,2,hcrd_gaussian_guided,0.03,5,0.25
0.10879737381423932,9,2,hcrd_adaptive_guided,0.03,5,0.14285714285714285
0.06170677245015764,9,2,hcrd_quadratic_guided,0.03,5,0.8571428571428571
0.7728275436170347,122,2,hcrd_raw,0.03,6,0.07874015748031496
0.3065712591063096,2,2,hcrd_robust,0.03,6,0.0
0.10128592266385428,11,2,hcrd_gaussian_guided,0.03,6,0.125
0.1036772067789751,9,2,hcrd_adaptive_guided,0.03,6,0.2857142857142857
0.0638969168384484,9,2,hcrd_quadratic_guided,0.03,6,0.8571428571428571
0.7737054773936336,119,2,hcrd_raw,0.03,7,0.11290322580645161
0.3054274652381415,2,2,hcrd_robust,0.03,7,0.0
0.08223259878951876,10,2,hcrd_gaussian_guided,0.03,7,0.26666666666666666
0.1032090673791489,9,2,hcrd_adaptive_guided,0.03,7,0.42857142857142855
0.06376059280405708,9,2,hcrd_quadratic_guided,0.03,7,0.8571428571428571
0.7763349340778534,119,2,hcrd_raw,0.03,8,0.11290322580645161
0.3416755868804851,2,2,hcrd_robust,0.03,8,0.0
0.06966526571007192,11,2,hcrd_gaussian_guided,0.03,8,0.375
0.1050305736981658,9,2,hcrd_adaptive_guided,0.03,8,0.2857142857142857
0.06333534532355034,9,2,hcrd_quadratic_guided,0.03,8,0.8571428571428571
0.7792446535054282,121,2,hcrd_raw,0.03,9,0.1111111111111111
0.3079080260971857,2,2,hcrd_robust,0.03,9,0.0
0.09283600247344541,11,2,hcrd_gaussian_guided,0.03,9,0.125
0.10456565117381243,9,2,hcrd_adaptive_guided,0.03,9,0.2857142857142857
0.06356710254563107,9,2,hcrd_quadratic_guided,0.03,9,0.8571428571428571
0.7060051040669948,116,3,hcrd_raw,0.03,0,0.08264462809917354
0.1073759421760743,2,3,hcrd_robust,0.03,0,0.0
0.09538609347522892,11,3,hcrd_gaussian_guided,0.03,0,0.25
0.10726678504921659,9,3,hcrd_adaptive_guided,0.03,0,0.42857142857142855
0.08200641906120662,9,3,hcrd_quadratic_guided,0.03,0,0.5714285714285714
0.7164426620178719,120,3,hcrd_raw,0.03,1,0.112
0.09139443055168081,2,3,hcrd_robust,0.03,1,0.0
0.10063089537564829,11,3,hcrd_gaussian_guided,0.03,1,0.375
0.10631406423544017,9,3,hcrd_adaptive_guided,0.03,1,0.42857142857142855
0.0831232463197123,9,3,hcrd_quadratic_guided,0.03,1,0.5714285714285714
0.7085062173379927,122,3,hcrd_raw,0.03,2,0.11023622047244094
0.09446545883346191,2,3,hcrd_robust,0.03,2,0.0
0.08662301443766163,10,3,hcrd_gaussian_guided,0.03,2,0.39999999999999997
0.11400411596629935,9,3,hcrd_adaptive_guided,0.03,2,0.42857142857142855
0.08088961173355565,9,3,hcrd_quadratic_guided,0.03,2,0.5714285714285714
0.7081184263324639,120,3,hcrd_raw,0.03,3,0.112
0.10178251289787184,2,3,hcrd_robust,0.03,3,0.0
0.08805690719465513,11,3,hcrd_gaussian_guided,0.03,3,0.5
0.10536608841537987,9,3,hcrd_adaptive_guided,0.03,3,0.42857142857142855
0.08123055798798894,9,3,hcrd_quadratic_guided,0.03,3,0.5714285714285714
0.7084611591237762,122,3,hcrd_raw,0.03,4,0.11023622047244094
0.09607277579808617,2,3,hcrd_robust,0.03,4,0.0
0.10912259403870807,11,3,hcrd_gaussian_guided,0.03,4,0.375
0.11144943221899908,9,3,hcrd_adaptive_guided,0.03,4,0.42857142857142855
0.08106745776281546,9,3,hcrd_quadratic_guided,0.03,4,0.5714285714285714
0.7148467630515178,123,3,hcrd_raw,0.03,5,0.109375
0.10147658511215227,2,3,hcrd_robust,0.03,5,0.0
0.09695231667416564,11,3,hcrd_gaussian_guided,0.03,5,0.5
0.10621571726018379,9,3,hcrd_adaptive_guided,0.03,5,0.42857142857142855
0.08307319214378338,9,3,hcrd_quadratic_guided,0.03,5,0.5714285714285714
0.7029682044413231,122,3,hcrd_raw,0.03,6,0.11023622047244094
0.09626929646494277,2,3,hcrd_robust,0.03,6,0.0
0.10296518160265739,11,3,hcrd_gaussian_guided,0.03,6,0.25
0.1127953052595174,9,3,hcrd_adaptive_guided,0.03,6,0.42857142857142855
0.08186240573033808,9,3,hcrd_quadratic_guided,0.03,6,0.5714285714285714
0.7102565647019631,116,3,hcrd_raw,0.03,7,0.11570247933884298
0.1041932444352926,2,3,hcrd_robust,0.03,7,0.0
0.10849878451452974,12,3,hcrd_gaussian_guided,0.03,7,0.23529411764705882
0.11279581416120163,9,3,hcrd_adaptive_guided,0.03,7,0.42857142857142855
0.0872797909712444,9,3,hcrd_quadratic_guided,0.03,7,0.42857142857142855
0.7067596696323173,118,3,hcrd_raw,0.03,8,0.09756097560975609
0.09306961135291232,2,3,hcrd_robust,0.03,8,0.0
0.08665163934680757,10,3,hcrd_gaussian_guided,0.03,8,0.39999999999999997
0.11035634149273849,9,3,hcrd_adaptive_guided,0.03,8,0.42857142857142855
0.08516830444484423,9,3,hcrd_quadratic_guided,0.03,8,0.42857142857142855
0.705956735020067,121,3,hcrd_raw,0.03,9,0.1111111111111111
0.08373624265020277,2,3,hcrd_robust,0.03,9,0.0
0.10377527126175481,11,3,hcrd_gaussian_guided,0.03,9,0.25
0.10366680876570922,9,3,hcrd_adaptive_guided,0.03,9,0.42857142857142855
0.0810946635719891,9,3,hcrd_quadratic_guided,0.03,9,0.5714285714285714
1.0257542506256034,121,4,hcrd_raw,0.03,0,0.1111111111111111
0.07018511277057402,2,4,hcrd_robust,0.03,0,0.0
0.06600191924512244,11,4,hcrd_gaussian_guided,0.03,0,0.6250000000000001
0.05551871403880282,9,4,hcrd_adaptive_guided,0.03,0,0.5714285714285714
0.06317293812944369,9,4,hcrd_quadratic_guided,0.03,0,0.7142857142857143
1.015887991863062,120,4,hcrd_raw,0.03,1,0.09600000000000002
0.06772959847173196,2,4,hcrd_robust,0.03,1,0.0
0.06557475879482998,11,4,hcrd_gaussian_guided,0.03,1,0.6250000000000001
0.057799442505857404,9,4,hcrd_adaptive_guided,0.03,1,0.42857142857142855
0.062365097166303216,9,4,hcrd_quadratic_guided,0.03,1,0.7142857142857143
1.0081748608890122,115,4,hcrd_raw,0.03,2,0.11666666666666665
0.06815196992930155,2,4,hcrd_robust,0.03,2,0.0
0.08298973963180059,11,4,hcrd_gaussian_guided,0.03,2,0.375
0.05362793352414296,9,4,hcrd_adaptive_guided,0.03,2,0.5714285714285714
0.06306192967759262,9,4,hcrd_quadratic_guided,0.03,2,0.7142857142857143
1.028235823641118,122,4,hcrd_raw,0.03,3,0.11023622047244094
0.06848038946747426,2,4,hcrd_robust,0.03,3,0.0
0.06424848338239353,11,4,hcrd_gaussian_guided,0.03,3,0.6250000000000001
0.05111944661789952,9,4,hcrd_adaptive_guided,0.03,3,0.5714285714285714
0.06330856265913848,9,4,hcrd_quadratic_guided,0.03,3,0.7142857142857143
1.0172152341157357,122,4,hcrd_raw,0.03,4,0.11023622047244094
