tsb_ad_file,tsb_uad_file,point_anom,type_an,length,maximum_signal_match_error,IFOREST,LOF,MP,NORMA,IFOREST1,HBOS,OCSVM,PCA,AE,CNN,LSTM,POLY
767_YAHOO_id_217_Synthetic_tr_500_1st_658.csv,Yahoo_A2synthetic_73_data.out,0,sequence,1421,0.0,0.001597505,0.015635467,0.015491354,0.43010338,1.0,0.001767497,0.001702304,0.002256362,0.018422583,1.0,0.620273109,0.304166667
768_YAHOO_id_218_WebService_tr_500_1st_431.csv,YahooA3Benchmark-TS2_data.out,1,point,1680,2.842170943040401e-14,0.008254344,0.039610583,0.029371034,0.279804347,0.181358128,0.007397421,0.018872029,0.007188006,0.068471091,1.0,0.261262284,0.077135776
769_YAHOO_id_219_WebService_tr_500_1st_205.csv,YahooA3Benchmark-TS70_data.out,1,point,1680,5.684341886080802e-14,0.004322216,0.033860506,0.038567098,0.18439333,0.007742436,0.003760987,0.003319047,0.003729041,0.031332062,1.0,0.988271605,0.086236711
770_YAHOO_id_220_WebService_tr_500_1st_29.csv,YahooA4Benchmark-TS89_data.out,1,point,1680,5.684341886080802e-14,0.00984241,0.030622772,0.038439277,0.274519503,0.379242667,0.009805802,0.003624033,0.010044353,0.011861408,0.988271605,0.687734121,0.082165159
771_YAHOO_id_221_WebService_tr_500_1st_61.csv,YahooA3Benchmark-TS67_data.out,1,point,1680,5.684341886080802e-14,0.014373141,0.064011889,0.11449437,0.233529267,0.039165578,0.010626725,0.007835778,0.010264038,0.030649801,1.0,0.698585373,0.11600592
772_YAHOO_id_222_WebService_tr_500_1st_85.csv,YahooA3Benchmark-TS81_data.out,1,point,1680,5.684341886080802e-14,0.018611103,0.062026591,0.06209876,0.168872377,0.032934068,0.014460443,0.008545646,0.014287128,0.033030001,0.96452613,0.331087001,0.072291973
773_YAHOO_id_223_WebService_tr_500_1st_137.csv,YahooA3Benchmark-TS47_data.out,1,point,1680,2.842170943040401e-14,0.015750075,0.037980318,0.037025327,0.192502997,0.278699963,0.010964488,0.006730547,0.011430595,0.047256306,1.0,0.437885087,0.100964637
774_YAHOO_id_224_Synthetic_tr_500_1st_623.csv,Yahoo_A2synthetic_86_data.out,0,sequence,1421,0.0,0.003928078,0.053396246,0.088030343,0.403448422,1.0,0.006137917,0.028241726,0.003832038,0.007721813,0.008660015,1.0,0.291666667
775_YAHOO_id_225_Synthetic_tr_500_1st_658.csv,Yahoo_A2synthetic_22_data.out,0,sequence,1421,0.0,0.001770017,0.006422818,0.004961328,0.009076774,0.001875394,0.001783879,0.002534373,0.001604763,0.002756944,0.001840612,0.001513093,0.041666667
776_YAHOO_id_226_Synthetic_tr_500_1st_623.csv,Yahoo_A2synthetic_65_data.out,0,sequence,1421,0.0,0.004956829,0.090580618,0.031343716,0.429355567,1.0,0.008120222,0.031773621,0.005126165,0.012320649,0.013841187,1.0,0.433333333
